data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-05-13 17:37:50.653411;1702;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Christopher Hicks;masculino;boleto
2026-05-13 18:29:49.782620;1703;São Paulo;Ana Oliveira;Notebook Dell Inspiron;James Gustafson;masculino;dinheiro
2026-05-13 22:23:51.523103;1704;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Juanita Gomez;feminino;dinheiro
2026-05-14 17:53:50.812039;1705;São Paulo;Ana Oliveira;Smartwatch Garmin;David Dierks;masculino;boleto
2026-05-14 18:06:52.274517;1706;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;John Trent;masculino;pix
2026-05-14 19:44:47.466247;1707;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Lesley Howell;feminino;boleto
2026-05-16 18:16:53.155798;1708;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Kenneth Alexander;masculino;dinheiro
2026-05-16 19:22:54.891290;1709;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Russel Cabading;masculino;cartão de crédito
2026-05-16 23:24:47.674584;1710;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;John Ramos;masculino;dinheiro
2026-05-17 01:03:49.909713;1711;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Sara Ryan;feminino;pix
2026-05-17 01:08:51.409131;1712;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Melissa Lawson;feminino;boleto
2026-05-17 14:46:53.572393;1713;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Anthony Newton;masculino;cartão de crédito
2026-05-17 16:27:49.358767;1714;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lisa Gardner;feminino;pix
2026-05-17 20:35:49.614206;1715;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Ken Caricofe;masculino;boleto
2026-05-18 16:40:48.168446;1716;Florianópolis;Tiago Lima;Smartwatch Garmin;Irene Ingerson;feminino;pix
2026-05-18 21:47:51.767085;1717;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Amy Huber;feminino;cartão de crédito
2026-05-18 22:11:53.753214;1718;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jeffry Castro;masculino;cartão de crédito
2026-05-18 22:15:50.283553;1719;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Robert Burton;masculino;cartão de crédito
2026-05-19 17:21:48.851840;1720;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Jennifer Dirksen;feminino;dinheiro
2026-05-19 19:14:49.150614;1721;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Robert Adams;masculino;dinheiro
2026-05-19 20:39:52.613048;1722;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Gloria Manke;feminino;cartão de crédito
2026-05-19 22:20:48.975650;1723;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;William Zack;masculino;boleto
2026-05-19 22:26:54.845755;1724;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Jean Carmona;feminino;cartão de crédito
2026-05-20 00:03:52.503949;1725;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Mary Myers;feminino;pix
2026-05-20 15:48:49.144639;1726;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Betty Irizarry;feminino;boleto
2026-05-20 21:06:50.565728;1727;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Crystal Crawford;feminino;boleto
2026-05-20 21:24:47.715176;1728;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Arlene Brown;feminino;cartão de crédito
2026-05-21 14:37:55.007059;1729;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Billy Kosky;masculino;cartão de crédito
2026-05-21 15:00:48.727605;1730;Florianópolis;Tiago Lima;Tablet Apple Ipad;Margaret Smith;feminino;pix
2026-05-21 15:29:52.107103;1731;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Josephine Dreher;feminino;pix
2026-05-21 16:42:48.314377;1732;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Jarrod Vaughan;masculino;pix
2026-05-21 17:09:52.237741;1733;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Alice Henderson;feminino;dinheiro
2026-05-21 18:34:49.744923;1734;São Paulo;Ana Oliveira;Tablet Apple Ipad;Dallas Rhodes;masculino;boleto
2026-05-21 18:44:47.510059;1735;São Paulo;Lucas Pereira;Tablet Apple Ipad;Tamara Davis;feminino;cartão de crédito
2026-05-21 18:53:50.362476;1736;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Micheal Williams;masculino;pix
2026-05-21 19:12:54.072950;1737;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Lisa Brown;feminino;dinheiro
2026-05-21 20:33:52.813146;1738;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Kelli Graham;feminino;cartão de crédito
2026-05-21 21:36:49.803131;1739;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Robert Coble;masculino;dinheiro
2026-05-22 17:04:54.653610;1740;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Mike George;masculino;cartão de crédito
2026-05-23 15:26:54.985135;1741;São Paulo;Ana Oliveira;Smartwatch Garmin;Maria Williams;feminino;cartão de crédito
2026-05-23 19:03:51.824415;1742;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Zachary Underhill;masculino;boleto
2026-05-23 20:28:48.367606;1743;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Angela Sarnicola;feminino;cartão de crédito
2026-05-23 23:46:51.206454;1744;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Robert Perry;masculino;dinheiro
2026-05-24 16:53:50.509477;1745;São Paulo;Ana Oliveira;Tablet Apple Ipad;Alan Palczynski;masculino;boleto
2026-05-24 19:46:49.518272;1746;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Michael Kelley;masculino;boleto
2026-05-24 19:56:49.507732;1747;São Paulo;Ana Oliveira;Smartwatch Garmin;Geraldine Lacy;feminino;pix
2026-05-24 22:59:50.788977;1748;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Michael Sabella;masculino;dinheiro
2026-05-24 23:16:49.714427;1749;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jessie Daggett;feminino;boleto
2026-05-25 00:43:53.467536;1750;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Willie Benton;masculino;dinheiro
2026-05-25 00:48:55.201257;1751;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Monica Harkness;feminino;pix
2026-05-25 14:29:54.300896;1752;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Stephanie Nava;feminino;pix
2026-05-25 14:34:53.662232;1753;São Paulo;Ana Oliveira;Tablet Apple Ipad;Maxine Webster;feminino;dinheiro
2026-05-25 15:33:50.191527;1754;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Anne Anderson;feminino;boleto
2026-05-25 17:43:51.401112;1755;São Paulo;Lucas Pereira;Smartwatch Garmin;Dwight Moreno;masculino;boleto
2026-05-25 18:49:55.243978;1756;São Paulo;Ana Oliveira;Tablet Apple Ipad;Esmeralda Spraggins;feminino;dinheiro
2026-05-25 20:06:49.439098;1757;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;David Coon;masculino;cartão de crédito
2026-05-26 16:01:54.234794;1758;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;George Jubilee;masculino;pix
2026-05-26 20:52:52.626245;1759;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Linda Carnes;feminino;pix
2026-05-26 22:26:52.648327;1760;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Stephen Mancuso;masculino;dinheiro
2026-05-26 22:28:51.275303;1761;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Linda Meacham;feminino;cartão de crédito
2026-05-27 00:47:52.490382;1762;Florianópolis;Gabriela Santos;Smartwatch Garmin;Frederick Tamayo;masculino;dinheiro
2026-05-27 01:19:51.601719;1763;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Anne Kilpatrick;feminino;dinheiro
2026-05-27 20:35:54.832853;1764;São Paulo;Ana Oliveira;Tablet Apple Ipad;Joanna Braud;feminino;pix
2026-05-27 22:57:50.504313;1765;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Donnie Brady;feminino;cartão de crédito
2026-05-28 16:07:49.663419;1766;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lawrence Norman;masculino;dinheiro
2026-05-28 17:21:53.457325;1767;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Charles Franklin;masculino;dinheiro
2026-05-28 17:27:47.887915;1768;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Daniel Myers;masculino;cartão de crédito
2026-05-28 17:46:52.650279;1769;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Rickey Mcknight;masculino;dinheiro
2026-05-28 20:29:50.563860;1770;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Anna Walling;feminino;dinheiro
2026-05-28 22:13:54.500237;1771;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Bessie Gonzalez;feminino;dinheiro
2026-05-28 23:50:49.508707;1772;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;James Danforth;masculino;cartão de crédito
2026-05-29 15:47:54.921526;1773;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Erin Martinez;feminino;pix
2026-05-29 19:26:53.267944;1774;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Dexter Bez;masculino;dinheiro
2026-05-29 20:22:50.697835;1775;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Carol Krafft;feminino;boleto
2026-05-29 22:23:47.694689;1776;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Georgia Childs;feminino;boleto
2026-05-29 23:04:54.510407;1777;Florianópolis;Tiago Lima;Tablet Apple Ipad;Jeremy Spears;masculino;pix
2026-05-29 23:50:48.389421;1778;Florianópolis;Tiago Lima;Fone de Ouvido Sony;George Robley;masculino;pix
2026-05-30 16:37:54.606852;1779;Florianópolis;Tiago Lima;Tablet Apple Ipad;Billie Foster;masculino;boleto
2026-05-30 17:02:53.631459;1780;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Phillip Backstrom;masculino;boleto
2026-05-30 18:13:49.634679;1781;São Paulo;Ana Oliveira;Smartwatch Garmin;Carol Gray;feminino;dinheiro
2026-05-30 18:49:53.013578;1782;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Stephen Spence;masculino;boleto
2026-05-30 19:28:49.498519;1783;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Joshua Mcdaniel;masculino;pix
2026-05-31 19:18:49.151083;1784;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Joan Jeronimo;feminino;dinheiro
2026-05-31 19:21:48.315788;1785;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Allen Olivares;masculino;dinheiro
2026-05-31 22:18:54.985310;1786;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Lyn Dubay;feminino;boleto
2026-05-31 23:16:48.794612;1787;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Margarita Goldsmith;feminino;dinheiro
2026-06-01 16:30:54.510942;1788;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Vickie Jones;feminino;cartão de crédito
2026-06-01 18:13:51.401508;1789;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;James Rickards;masculino;cartão de crédito
2026-06-01 19:05:55.159516;1790;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Leonard Keith;masculino;boleto
2026-06-01 20:28:51.138322;1791;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Diane Briggs;feminino;dinheiro
2026-06-01 23:55:52.445553;1792;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;James Turner;masculino;cartão de crédito
2026-06-02 14:39:52.902079;1793;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Valerie Carrozza;feminino;boleto
2026-06-02 14:39:53.456643;1794;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Hong White;masculino;dinheiro
2026-06-02 17:45:47.611120;1795;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Lois Moreno;feminino;pix
2026-06-02 20:47:54.398725;1796;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Jessie Turner;masculino;cartão de crédito
2026-06-02 21:18:50.129163;1797;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Henry Mroz;masculino;cartão de crédito
2026-06-03 00:30:55.205561;1798;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Marlene Salimi;feminino;boleto
2026-06-03 00:36:52.375714;1799;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;David Mccollum;masculino;pix
2026-06-03 17:26:50.190700;1800;Belo Horizonte;Carlos Silva;Smartwatch Garmin;John Hathaway;masculino;cartão de crédito
2026-06-03 17:35:54.841234;1801;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Vicki Mathers;feminino;dinheiro
2026-06-03 21:43:49.692875;1802;São Paulo;Ana Oliveira;Tablet Apple Ipad;Victor Mcghee;masculino;pix
2026-06-03 22:06:49.169716;1803;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Eileen Miramontes;feminino;cartão de crédito
2026-06-04 14:42:48.180581;1804;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;John Ortiz;masculino;pix
2026-06-04 15:31:54.872043;1805;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Sharron Schlesser;feminino;boleto
2026-06-04 18:22:51.661334;1806;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Jose Abeyta;masculino;pix
2026-06-04 19:06:54.760347;1807;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Dennis Palmese;masculino;cartão de crédito
2026-06-04 21:13:50.678387;1808;Florianópolis;Tiago Lima;Tablet Apple Ipad;Sadie Armstrong;feminino;boleto
2026-06-04 21:26:51.472945;1809;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Brittany Harrold;feminino;pix
2026-06-04 22:07:49.087871;1810;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;George Loftis;masculino;dinheiro
2026-06-04 23:33:51.567169;1811;Florianópolis;Gabriela Santos;Smartwatch Garmin;Michael Graves;masculino;cartão de crédito
2026-06-05 16:49:49.177738;1812;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Karen Cooper;feminino;cartão de crédito
2026-06-05 16:54:52.507484;1813;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jenifer Chumley;feminino;pix
2026-06-05 18:02:49.642405;1814;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Angela Horne;feminino;dinheiro
2026-06-05 21:19:51.823699;1815;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;William Crouch;masculino;dinheiro
2026-06-05 22:23:54.401940;1816;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Michael Patel;masculino;cartão de crédito
2026-06-06 16:02:51.113249;1817;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Frances Reed;feminino;pix
2026-06-06 19:26:54.543310;1818;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Derek Phillips;masculino;cartão de crédito
2026-06-06 21:19:51.200888;1819;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Scott Cahill;masculino;boleto
2026-06-06 21:53:52.128737;1820;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Betty Starrick;feminino;cartão de crédito
2026-06-07 00:05:54.733392;1821;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Kristi Collins;feminino;dinheiro
2026-06-07 16:40:48.929315;1822;Florianópolis;Tiago Lima;Tablet Apple Ipad;Donna Herring;feminino;cartão de crédito
2026-06-07 22:02:50.823706;1823;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Sheri Mallat;feminino;boleto
2026-06-08 15:45:51.222192;1824;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Horace Lucas;masculino;dinheiro
2026-06-08 17:11:51.069206;1825;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Judith Sanchez;feminino;pix
2026-06-08 18:52:49.177934;1826;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Marvin Burtner;masculino;cartão de crédito
2026-06-08 19:45:52.482599;1827;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Michael Thomas;masculino;cartão de crédito
2026-06-09 00:47:51.155436;1828;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Donald Gilchrist;masculino;dinheiro
2026-06-09 14:40:51.568459;1829;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Holly Parker;feminino;pix
2026-06-09 16:41:54.653430;1830;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Carol Anderson;feminino;pix
2026-06-09 23:41:49.039603;1831;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Alonzo Cash;masculino;cartão de crédito
2026-06-10 15:55:50.431245;1832;São Paulo;Lucas Pereira;Tablet Apple Ipad;Carole Unger;feminino;pix
2026-06-10 16:10:48.973894;1833;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;David Dillard;masculino;cartão de crédito
2026-06-10 17:27:53.438256;1834;São Paulo;Ana Oliveira;Tablet Apple Ipad;Joaquin Mascorro;masculino;dinheiro
2026-06-10 18:35:48.714497;1835;São Paulo;Ana Oliveira;Tablet Apple Ipad;Rebecca Manuel;feminino;pix
2026-06-10 18:57:50.369175;1836;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Woodrow Glenn;masculino;cartão de crédito
2026-06-10 20:57:48.869251;1837;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Judith Gilbreth;feminino;boleto
2026-06-10 21:57:52.524858;1838;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Jennifer Alexander;feminino;dinheiro
2026-06-10 23:22:51.672883;1839;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Rosie Hulett;feminino;pix
2026-06-10 23:55:52.226051;1840;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Patrick Hibbard;masculino;pix
2026-06-11 01:11:48.750120;1841;São Paulo;Lucas Pereira;Smartwatch Garmin;Miguel Tshudy;masculino;cartão de crédito
2026-06-11 16:16:48.617576;1842;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Brian Griswold;masculino;pix
2026-06-11 18:37:49.775951;1843;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Lidia Canales;feminino;dinheiro
2026-06-11 21:50:50.255461;1844;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Loretta Anello;feminino;boleto
2026-06-12 00:52:50.206479;1845;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Arlene Wison;feminino;cartão de crédito
2026-06-12 14:31:51.767719;1846;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Corey Ramirez;masculino;boleto
2026-06-12 15:12:52.378107;1847;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Theodore Sutter;masculino;dinheiro
2026-06-12 16:38:55.311671;1848;Florianópolis;Tiago Lima;Smartwatch Garmin;Mable Bernier;feminino;boleto
2026-06-12 17:58:54.286128;1849;Florianópolis;Tiago Lima;Smartwatch Garmin;Clora Gose;feminino;pix
2026-06-12 20:04:51.030437;1850;Florianópolis;Gabriela Santos;Smartwatch Garmin;Flora Brower;feminino;boleto
2026-06-13 01:21:55.420114;1851;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Walter Lyle;masculino;cartão de crédito
2026-06-13 15:14:52.677364;1852;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Sarah Dowe;feminino;dinheiro
2026-06-13 16:00:53.256321;1853;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Nicole Helbig;feminino;pix
2026-06-13 18:41:47.539951;1854;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Margaret Hampton;feminino;boleto
2026-06-13 19:17:53.577581;1855;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Rose Turley;feminino;boleto
2026-06-13 21:08:48.610282;1856;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Richard Clifton;masculino;pix
2026-06-13 21:12:53.447023;1857;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Rufus Wells;masculino;cartão de crédito
2026-06-14 00:53:54.067404;1858;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;David Velez;masculino;cartão de crédito
2026-06-14 16:13:52.275605;1859;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Suzanne Pennisi;feminino;dinheiro
2026-06-14 18:07:47.764945;1860;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Melissa Thompson;feminino;cartão de crédito
2026-06-14 18:16:48.859874;1861;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Norma Harris;feminino;pix
2026-06-14 19:26:53.618675;1862;Porto Alegre;Mariana Gomes;Smartwatch Garmin;John Almaguer;masculino;cartão de crédito
2026-06-14 19:48:55.138741;1863;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Elizabeth Steed;feminino;dinheiro
2026-06-15 15:59:48.312592;1864;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Mark Keeton;masculino;boleto
2026-06-15 16:00:53.151510;1865;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Karen Hamby;feminino;boleto
2026-06-15 22:43:49.580892;1866;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Mallie Snively;feminino;dinheiro
2026-06-16 15:09:49.693571;1867;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Scott Dillinger;masculino;cartão de crédito
2026-06-16 16:42:47.882501;1868;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Helen Fulford;feminino;boleto
2026-06-16 20:19:54.298630;1869;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Robert Nix;masculino;cartão de crédito
2026-06-16 20:31:51.550381;1870;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Aurora Carper;feminino;pix
2026-06-16 21:17:54.328605;1871;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Betty Pierson;feminino;pix
2026-06-16 22:09:54.716384;1872;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Michael Mcdonough;masculino;cartão de crédito
2026-06-16 23:25:52.514301;1873;Florianópolis;Tiago Lima;Smartwatch Garmin;Brian Ake;masculino;boleto
2026-06-17 00:15:53.242104;1874;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Olivia Gerhart;feminino;pix
2026-06-17 16:08:48.721547;1875;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Kristin Hickman;feminino;dinheiro
2026-06-17 17:51:49.962691;1876;São Paulo;Ana Oliveira;Smartwatch Garmin;Olga Sagen;feminino;dinheiro
2026-06-17 18:54:53.488204;1877;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Thomas Rockwood;masculino;boleto
2026-06-17 21:56:52.239394;1878;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Rick Wells;masculino;pix
2026-06-17 23:25:49.829610;1879;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Andrew Schumann;masculino;cartão de crédito
2026-06-18 00:52:52.531667;1880;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Samuel Davis;masculino;cartão de crédito
2026-06-18 01:02:54.839314;1881;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Lorenzo Kingsley;masculino;boleto
2026-06-18 01:03:49.779339;1882;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Aimee Haas;feminino;dinheiro
2026-06-18 01:12:54.232984;1883;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Irma Taft;feminino;pix
2026-06-18 01:23:49.270534;1884;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Robert Childers;masculino;boleto
